"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date_extracted","day_of_week","time_extracted","hour_extract"
"3385","RT @MMATOpera: Have a ticket but can't make the
#Opera #Ballet #Theatre?
Share it with your club members at:
https://t.co/RZilOXxQcV https:‚Ä¶",FALSE,0,NA,2017-08-29 12:15:18,FALSE,NA,"902504934909804544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MuseumOfRegret",39,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3385,12
"3386","RT @MMATOpera: Have a ticket but can't make the
#Opera #Ballet #Theatre?
Share it with your club members at:
https://t.co/RZilOXxQcV https:‚Ä¶",FALSE,0,NA,2017-08-29 12:15:08,FALSE,NA,"902504892350291968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Ombrett09059453",39,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3386,12
"3387","Have a ticket but can't make the
#Opera #Ballet #Theatre?
Share it with your club members at:‚Ä¶ https://t.co/ZO9U739Z4A",FALSE,84,NA,2017-08-29 12:14:54,TRUE,NA,"902504832958910465",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MMATOpera",39,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3387,12
"3388","@aren_benito Thanks for the RT! https://t.co/ArLObFj6lc #classicalmusic #musiqueclassique #musicaclassica",FALSE,0,"aren_benito",2017-08-29 12:12:53,FALSE,NA,"902504325586575361","771308676397211648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SinfoniaToronto",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3388,12
"3389","#MusicHistory ""Michael Joseph Jackson¬†(August 29, 1958 ‚Äì June 25, 2009) was an American singer,‚Ä¶ https://t.co/H8d19X35E0",FALSE,0,NA,2017-08-29 12:12:37,FALSE,NA,"902504257634660352",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SlateStoneMusic",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3389,12
"3390","#MusicHistory ""Michael Joseph Jackson¬†(August 29, 1958 ‚Äì June 25, 2009) was an American singer,‚Ä¶ https://t.co/VffFI5qKPo",FALSE,0,NA,2017-08-29 12:12:22,FALSE,NA,"902504194736889858",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SlateStoneMusic",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3390,12
"3391","#MusicHistory ""Michael Joseph Jackson¬†(August 29, 1958 ‚Äì June 25, 2009) was an American singer,‚Ä¶ https://t.co/04cK6X5CsZ",FALSE,0,NA,2017-08-29 12:12:06,FALSE,NA,"902504128701767680",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SlateStoneMusic",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3391,12
"3392","#MusicHistory ""Michael Joseph Jackson¬†(August 29, 1958 ‚Äì June 25, 2009) was an American singer,‚Ä¶ https://t.co/LFfrpvMBpg",FALSE,0,NA,2017-08-29 12:11:53,FALSE,NA,"902504071726321664",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SlateStoneMusic",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3392,12
"3393","#MusicHistory ""Michael Joseph Jackson¬†(August 29, 1958 ‚Äì June 25, 2009) was an American singer,‚Ä¶ https://t.co/yIf7lzQP6q",FALSE,0,NA,2017-08-29 12:11:39,FALSE,NA,"902504012800516096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SlateStoneMusic",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3393,12
"3394","RT @opera_cosmetics: Summer Gift from ‚Ä¶ ‚ô°

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞„É≠„Çπ
#ÈÄè„Åë„Åò„ÇÖ„Çè„ÉÜ„Ç£„É≥„Éà
#LIPTINT
#„É™„ÉÉ„Éó„ÉÜ„Ç£„É≥„Éà
#‚Ä¶",FALSE,0,NA,2017-08-29 12:11:29,FALSE,NA,"902503970823847937",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rote_kamelie",86,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3394,12
"3395","RT @MillHillBwy: Work in #theatre #opera #ballet #rockmusic then follow @MHToday1 and @MillHillBwy for London's best arts coverage inc. rev‚Ä¶",FALSE,0,NA,2017-08-29 12:11:06,FALSE,NA,"902503874765959169",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">squirelanefilms</a>","squirelanefilms",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3395,12
"3396","It isn't too late to support #opera &amp; #art for all kids! Donate at https://t.co/Dj3c2THVVd &amp; you could win a lunch‚Ä¶ https://t.co/zMgojSTvoJ",FALSE,4,NA,2017-08-29 12:06:09,TRUE,NA,"902502629007384576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","timeinkids",1,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3396,12
"3397","From her self-titled debut album (1988): #MusicHistory https://t.co/jzsWGKooqn https://t.co/LjINrAkbN7",FALSE,0,NA,2017-08-29 12:01:18,FALSE,NA,"902501411191046144",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","RojanUK",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3397,12
"3398","RT @MarceloBufacchi: Leonard Bernstein: Overture to Candide - Detroit Symphony Orchestra - Leonard Slatkin (Cond.) #classicalmusic 
https:/‚Ä¶",FALSE,0,NA,2017-08-29 11:58:28,FALSE,NA,"902500696322437122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","claudosky",12,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3398,11
"3399","RT @ruzzfugg: Amazing #guitar work inthis epic #greatsong #littleriverband #classicrock #progrock #composer #beatles #ledzeppelin https://t‚Ä¶",FALSE,0,NA,2017-08-29 11:57:14,FALSE,NA,"902500387361574912",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","SProgrock",1,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3399,11
"3400","Amazing #guitar work inthis epic #greatsong #littleriverband #classicrock #progrock #composer #beatles #ledzeppelin https://t.co/knjbR14JsA",FALSE,1,NA,2017-08-29 11:55:05,FALSE,NA,"902499844895498241",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ruzzfugg",1,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3400,11
"3401","Retweeted Radio Classique Live (@ClassiqueLive):

#Scarlatti : Sonate pour clavier Kk 9 - Alexandre Tharaud .#Radio #classicalmusic",FALSE,0,NA,2017-08-29 11:53:32,FALSE,NA,"902499454627876864",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HBagration",1,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3401,11
"3402","Retweeted Radio Classique Live (@ClassiqueLive):

#Scarlatti : Sonate pour clavier Kk 64 - Alexandre Tharaud .#Radio #classicalmusic",FALSE,0,NA,2017-08-29 11:51:26,FALSE,NA,"902498927953362944",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HBagration",1,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3402,11
"3403","Work in #theatre #opera #ballet #rockmusic then follow @MHToday1 and @MillHillBwy for London's best arts coverage i‚Ä¶ https://t.co/6gYvp9rfrP",FALSE,2,NA,2017-08-29 11:50:46,TRUE,NA,"902498757488644096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MillHillBwy",2,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3403,11
"3404","RT @scialpifans: Last #tour
#Scialpi #onstage #live #music #concert #shows #singer #actor #producer #composer #model #music #author https:/‚Ä¶",FALSE,0,NA,2017-08-29 11:50:41,FALSE,NA,"902498740040323072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rossellafas",81,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3404,11
"3405","RT @ISM_trust: Composers, join us on 27 September for a free webinar about @SteinbergMedia's Dorico: https://t.co/dqoPRNIaH8 #composer #mus‚Ä¶",FALSE,0,NA,2017-08-29 11:49:51,FALSE,NA,"902498529859571715",NA,"<a href=""https://twitter.com/"" rel=""nofollow"">2amigosMA App</a>","2AmigOSMA",1,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3405,11
"3406","#Composer @FabioDandrea tells us all about his #newalbum, working with #Vikings star #GaiaWeiss and #classicalmusic‚Ä¶ https://t.co/x81zhXmH6C",FALSE,0,NA,2017-08-29 11:49:12,TRUE,NA,"902498364780158976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Tempusmagazine",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3406,11
"3407","The relationship between Mozart and Lorenzo Da Ponte https://t.co/fZ6WHWkR4x #Classicalmusic #musichistory @ClassicalMuse0 @ClassicalMusic8",FALSE,0,NA,2017-08-29 11:47:33,FALSE,NA,"902497949258743808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LifeNationalUAE",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3407,11
"3408","RT @ruzzfugg: #Demo1998 Charge! #NFL #hardrock #touchdown #rock #guitar #sports #instrumental #newmusic #foofighters #composer https://t.co‚Ä¶",FALSE,0,NA,2017-08-29 11:45:53,FALSE,NA,"902497528431738880",NA,"<a href=""https://twitter.com/USASport24"" rel=""nofollow"">USAsportFortu</a>","USASport24",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3408,11
"3409","#BeliEVErStory James Chen // Joy Art Studio #sc207 #sc305 #ts110 #composer #commercial #tv https://t.co/NlFWxo6BAD",FALSE,1,NA,2017-08-29 11:45:15,FALSE,NA,"902497371095011328",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","EveAudio",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3409,11
"3410","RT @ruzzfugg: #Demo1998 Charge! #NFL #hardrock #touchdown #rock #guitar #sports #instrumental #newmusic #foofighters #composer https://t.co‚Ä¶",FALSE,0,NA,2017-08-29 11:43:21,FALSE,NA,"902496894705860608",NA,"<a href=""http://twitter.com/touchdownbot"" rel=""nofollow"">touchdownbotapp</a>","touchdownbot",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3410,11
"3411","So Amazing! Took my breath away! #phantomoftheopera #newyork #opera https://t.co/7GP0XDDpCF",FALSE,0,NA,2017-08-29 11:41:06,FALSE,NA,"902496328709701633",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","tenniskiki125",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3411,11
"3412","Love this #choir #choralmusic #composer #conductor #music #SATB #newmusic #recording #beauty #inspiration  https://t.co/rb3OlaJ2z3",FALSE,1,NA,2017-08-29 11:40:08,FALSE,NA,"902496084357939200",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","michaeljtrotta",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3412,11
"3413","#Demo1998 Charge! #NFL #hardrock #touchdown #rock #guitar #sports #instrumental #newmusic #foofighters #composer https://t.co/ST963e79ts",FALSE,4,NA,2017-08-29 11:40:06,FALSE,NA,"902496074253918208",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ruzzfugg",2,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3413,11
"3414","The latest The CLASSICAL MUSIC Daily! https://t.co/cO4sw1Qxb5 #opera #classicalmusic",FALSE,0,NA,2017-08-29 11:38:58,FALSE,NA,"902495790978957312",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","ranm3dia",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3414,11
"3415","RT @ScottishOpera: VIDEO: Find out more about our Dementia Friendly opera performances of #LaTraviata: #dementia #access #opera https://t.c‚Ä¶",FALSE,0,NA,2017-08-29 11:37:32,FALSE,NA,"902495428817584129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nicbaxter83",4,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3415,11
"3416","RT @today_classical: #Today in 2004 Death of Dutch #conductor Hans #Vonk in Amsterdam. #MusicHistory #classicalmusic https://t.co/wMOP6FrFDX",FALSE,0,NA,2017-08-29 11:37:21,FALSE,NA,"902495383728922624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HenkRijkers",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3416,11
"3417","Need to commission a #composer for your #film score? Look no further than the exceptional @will_frampton #MusicPromo #indiefilm #Filmmaking",FALSE,0,NA,2017-08-29 11:36:11,FALSE,NA,"902495090924552192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGMpublishing",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3417,11
"3418","RT @today_classical: #Today in 2004 Death of Dutch #conductor Hans #Vonk in Amsterdam. #MusicHistory #classicalmusic https://t.co/wMOP6FrFDX",FALSE,0,NA,2017-08-29 11:34:33,FALSE,NA,"902494678637047808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manufernandezba",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3418,11
"3419","Meet our composer of the week! PAUL WHITE from UK! #composer #contemporary #classicalmusic #music #ilovepiano‚Ä¶ https://t.co/nFMqbS2M4D",FALSE,2,NA,2017-08-29 11:34:07,TRUE,NA,"902494571120222208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","moving_classics",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3419,11
"3420","Tis #Volunteering with #VARadio &amp; #AudioDescribing #Opera https://t.co/XZkxVTK4Yy 25 mins in",FALSE,0,NA,2017-08-29 11:32:48,FALSE,NA,"902494238595620868",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","sweettweetpeet",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3420,11
"3421","Do you know 'Octobasse'?
https://t.co/9Vru0x3VcL

#music #instrument #ClassicalMusic #History",FALSE,0,NA,2017-08-29 11:31:00,FALSE,NA,"902493786386960384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Roy_composer",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3421,11
"3422","#Today in 2004 Death of Dutch #conductor Hans #Vonk in Amsterdam. #MusicHistory #classicalmusic https://t.co/wMOP6FrFDX",FALSE,3,NA,2017-08-29 11:30:31,FALSE,NA,"902493662424256512",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",2,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3422,11
"3423","Soundtrack approach of murder-mystery drama ‚ÄúThe Sinner‚Äù.
https://t.co/n16OTpynNO

#music #soundtrack #series #composer",FALSE,0,NA,2017-08-29 11:30:01,FALSE,NA,"902493538025398273",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Roy_composer",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3423,11
"3424","RT @billbrownmusic: More new music coming soon.. #filmmusic #composer‚Ä¶ https://t.co/vC1vy5IXRA",FALSE,0,NA,2017-08-29 11:28:56,FALSE,NA,"902493264640704512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Grasser33Helene",5,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3424,11
"3425","Finished indexing music/sfx leftovers I wrote for games since January there's so much!, dm me if ya need some‚Ä¶ https://t.co/hdhNKRPXq2",FALSE,0,NA,2017-08-29 11:26:02,TRUE,NA,"902492534705983488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lozdeweyaudio",4,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3425,11
"3426","RT @SqueakECleanCo: The @SqueakECleanCo team does Catalina!!! 

#admusic #newmusic #originalmusic #musichouse #composer https://t.co/PfzawS‚Ä¶",FALSE,0,NA,2017-08-29 11:24:29,FALSE,NA,"902492145675886592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elalrale1986",1,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3426,11
"3427","#Mozart : Concerto pour piano n¬∞27:1er mvt - M.Uchida / Orch Cleveland .#Radio #classicalmusic",FALSE,0,NA,2017-08-29 11:22:57,FALSE,NA,"902491758663217152",NA,"<a href=""http://www.zenon-media.com/"" rel=""nofollow"">MetadataExport</a>","ClassiqueLive",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3427,11
"3428","Happy Birthday #MichaelJackson Ì†ºÌæ§ Peace be upon him Ì†ΩÌπè‚ù§ #Writer #Composer #Singer #Dancer #Actor https://t.co/RDiynO0fQ4",FALSE,10,NA,2017-08-29 11:22:43,FALSE,NA,"902491700324700160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LovelyChyna3",4,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3428,11
"3429","Happy 76th Birth Anniversary to #jazz #clarinetist/#flutist/#saxophonist /#composer‚Ä¶ https://t.co/Qp645m7vtp",FALSE,1,NA,2017-08-29 11:19:51,FALSE,NA,"902490977885028353",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","AquilMizan",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3429,11
"3430","'Most famous camping trip ever' inspires Oregon composer's opera https://t.co/kSHX0td5XS #opera #yosemite #Portland",FALSE,1,NA,2017-08-29 11:16:29,FALSE,NA,"902490131612934144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cscjr",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3430,11
"3431","RT @today_classical: #Today in 1996 Death of Dutch #composer Tera de Marez #Oyens in Hilversum. #MusicHistory #classicalmusic https://t.co/‚Ä¶",FALSE,0,NA,2017-08-29 11:16:22,FALSE,NA,"902490101858611200",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HenkRijkers",2,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3431,11
"3432","#Today in 1996 Death of Dutch #composer Tera de Marez #Oyens in Hilversum. #MusicHistory #classicalmusic https://t.co/Vc6DrtlyS2",FALSE,7,NA,2017-08-29 11:15:20,FALSE,NA,"902489841052594178",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",2,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3432,11
"3433","RT @today_classical: #Today in 1952 FP of John #Cage's 4:33 for any instrument, in Woodstock, NY. #MusicHistory #classicalmusic https://t.c‚Ä¶",FALSE,0,NA,2017-08-29 11:12:44,FALSE,NA,"902489189190643712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrGMusic_T1",18,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3433,11
"3434","RT @opera_cosmetics: Bon Voyage with Sheer Lip Color

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#„Ç∑„Ç¢„Éº„É™„ÉÉ„Éó„Ç´„É©„Éº
#„Çπ„ÉÜ„Ç£„ÉÉ„ÇØÁä∂„Ç∞„É≠„Çπ
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞‚Ä¶",FALSE,0,NA,2017-08-29 11:11:48,FALSE,NA,"902488954930208770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myua_2000",72,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3434,11
"3435","RT @opera_cosmetics: Summer Gift from ‚Ä¶ ‚ô°

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞„É≠„Çπ
#ÈÄè„Åë„Åò„ÇÖ„Çè„ÉÜ„Ç£„É≥„Éà
#LIPTINT
#„É™„ÉÉ„Éó„ÉÜ„Ç£„É≥„Éà
#‚Ä¶",FALSE,0,NA,2017-08-29 11:11:36,FALSE,NA,"902488900848951298",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myua_2000",86,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3435,11
"3436","RT @MMATOpera: Have a ticket but can't make the
#Opera #Ballet #Theatre?
Share it with your club members at:
https://t.co/RZilOXxQcV https:‚Ä¶",FALSE,0,NA,2017-08-29 11:10:29,FALSE,NA,"902488622494081025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LndClassical",31,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3436,11
"3437","OBESSED WITH THIS SONG‚ù§‚ù§
#CokeStudio10 #ClassicalMusic #love .....‚ù§ https://t.co/rJA4Xk9Hj8",FALSE,1,NA,2017-08-29 11:09:08,FALSE,NA,"902488280163278849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Avi2118",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3437,11
"3438","Students have started arriving for our #wiav #opera #SummerSchool We can't wait to get started this afternoon!",FALSE,8,NA,2017-08-29 11:06:49,FALSE,NA,"902487700447604736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WalesIAV",3,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3438,11
"3439","RT @sonicinventions: What makes a good story into a good #opera ? https://t.co/BOIlUYPT9B #StuartMacRae",FALSE,0,NA,2017-08-29 11:06:47,FALSE,NA,"902487688590356480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","railichade1979",1,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3439,11
"3440","Have you ever wanted to sing in the most famous opera choruses? Rehearsals start Thurs Sept 18th at Carey Baptist C‚Ä¶ https://t.co/iOVTsqRRxW",FALSE,1,NA,2017-08-29 11:02:24,TRUE,NA,"902486588676087810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PrestonOpera",2,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3440,11
"3441","Who's who #barberopera - the wonderful @filipavaneck as Guila &amp; @raphaelasings as Orestilla. #agrippina1708 #earlyopera #uobculture #opera",FALSE,4,NA,2017-08-29 11:01:22,FALSE,NA,"902486325626105856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BarberConcerts",1,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3441,11
"3442","Next up: Maxine's Classical Music Extravaganza. #classicalmusic #classics #instrumental #hospitalradio #hastings #tunein",FALSE,0,NA,2017-08-29 11:01:00,FALSE,NA,"902486237075841024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CHRconquest",0,FALSE,FALSE,NA,NA,2017-08-29,"Tues",3442,11
"3443","RT @CIassicalMusic: First floods response from Houston Symphony https://t.co/b4P6cbnscq #ClassicalMusic https://t.co/flvT0BGGwy",FALSE,0,NA,2017-08-29 10:59:29,FALSE,NA,"902485851791294465",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","maxemc",1,TRUE,FALSE,NA,NA,2017-08-29,"Tues",3443,10
